Time,Height,Speed,Precision
5.89,2.2,6.37,97.0
5.89,2.2,6.37,97.0
5.90,2.2,6.39,97.0
5.90,2.2,6.39,97.0
5.90,2.2,6.39,97.0
5.90,2.2,6.39,97.0
5.91,2.2,6.39,97.0
5.91,2.2,6.39,97.0
5.91,2.2,6.39,97.0
5.91,2.2,6.39,97.0
5.92,2.2,6.40,97.0
5.92,2.2,6.40,97.0
5.92,2.2,6.40,97.0
5.92,2.2,6.40,97.0
5.93,2.2,6.40,97.0
5.93,2.2,6.40,97.0
5.93,2.2,6.40,97.0
5.93,2.2,6.40,97.0
5.94,2.2,6.41,97.0
5.94,2.2,6.41,97.0
5.94,2.2,6.41,97.0
5.94,2.2,6.41,97.0
5.95,2.2,6.41,97.0
5.95,2.2,6.41,97.0
5.95,2.2,6.41,97.0
5.95,2.2,6.41,97.0
5.96,2.2,6.45,97.0
5.96,2.2,6.45,97.0
5.96,2.2,6.45,97.0
5.96,2.2,6.45,97.0
5.97,2.2,6.45,97.0
5.97,2.2,6.45,97.0
5.97,2.2,6.45,97.0
5.97,2.2,6.45,97.0
5.98,2.2,6.50,97.0
5.98,2.2,6.50,97.0
5.98,2.2,6.50,97.0
5.99,2.2,6.50,97.0
5.99,2.2,6.50,97.0
5.99,2.2,6.50,97.0
5.99,2.2,6.50,97.0
6.00,2.2,6.55,97.0
6.00,2.2,6.55,97.0
6.00,2.2,6.55,97.0
6.01,2.2,6.55,97.0
6.01,2.2,6.55,97.0
6.01,2.2,6.55,97.0
6.01,2.2,6.55,97.0
6.02,2.2,6.34,97.0
6.02,2.2,6.34,97.0
6.02,2.2,6.34,97.0
6.02,2.2,6.34,97.0
6.03,2.2,6.34,97.0
6.03,2.2,6.34,97.0
6.03,2.2,6.34,97.0
6.04,2.2,6.16,97.0
6.04,2.2,6.16,97.0
6.04,2.2,6.16,97.0
6.04,2.2,6.16,97.0
6.05,2.2,6.16,97.0
6.05,2.2,6.16,97.0
6.05,2.2,6.16,97.0
6.05,2.2,6.16,97.0
6.06,2.2,5.99,97.0
6.06,2.2,5.99,97.0
6.06,2.2,5.99,97.0
6.06,2.2,5.99,97.0
6.07,2.2,5.99,97.0
6.07,2.2,5.99,97.0
6.07,2.2,5.99,97.0
6.07,2.2,5.99,97.0
6.08,2.2,5.84,97.0
6.08,2.2,5.84,97.0
6.08,2.2,5.84,97.0
6.08,2.2,5.84,97.0
6.09,2.2,5.84,97.0
6.09,2.2,5.84,97.0
6.09,2.2,5.84,97.0
6.09,2.2,5.84,97.0
6.09,2.2,5.84,97.0
6.10,2.2,5.71,97.0
6.10,2.2,5.71,97.0
6.10,2.2,5.71,97.0
6.10,2.2,5.71,97.0
6.11,2.2,5.71,97.0
6.11,2.2,5.71,97.0
6.11,2.2,5.71,97.0
6.12,2.2,5.59,97.0
6.12,2.2,5.59,97.0
6.12,2.2,5.59,97.0
6.12,2.2,5.59,97.0
6.13,2.2,5.59,97.0
6.13,2.2,5.59,97.0
6.13,2.2,5.59,97.0
6.14,2.2,5.49,97.0
6.14,2.2,5.49,97.0
6.14,2.2,5.49,97.0
6.15,2.2,5.49,97.0
6.15,2.2,5.49,97.0
6.15,2.2,5.49,97.0
6.16,2.2,5.41,97.0
6.16,2.2,5.41,97.0
6.16,2.2,5.41,97.0
6.16,2.2,5.41,97.0
6.17,2.2,5.41,97.0
6.17,2.2,5.41,97.0
6.17,2.2,5.41,97.0
6.17,2.2,5.41,97.0
6.18,2.2,5.11,97.0
6.18,2.2,5.11,97.0
6.18,2.2,5.11,97.0
6.19,2.2,5.11,97.0
6.19,2.2,5.11,97.0
6.19,2.2,5.11,97.0
6.19,2.2,5.11,97.0
6.20,2.2,4.86,97.0
6.20,2.2,4.86,97.0
6.20,2.2,4.86,97.0
6.21,2.2,4.86,97.0
6.21,2.2,4.86,97.0
6.21,2.2,4.86,97.0
6.22,2.2,4.64,97.0
6.22,2.2,4.64,97.0
6.22,2.2,4.64,97.0
6.23,2.2,4.64,97.0
6.23,2.2,4.64,97.0
6.23,2.2,4.64,97.0
6.23,2.2,4.64,97.0
6.24,2.2,4.47,97.0
6.24,2.2,4.47,97.0
6.24,2.2,4.47,97.0
6.25,2.2,4.47,97.0
6.25,2.2,4.47,97.0
6.25,2.2,4.47,97.0
6.25,2.2,4.47,97.0
6.26,2.2,4.33,97.0
6.26,2.2,4.33,97.0
6.26,2.2,4.33,97.0
6.26,2.2,4.33,97.0
6.27,2.2,4.33,97.0
6.27,2.2,4.33,97.0
6.27,2.2,4.33,97.0
6.27,2.2,4.33,97.0
6.28,2.2,4.24,97.0
6.28,2.2,4.24,97.0
6.28,2.2,4.24,97.0
6.29,2.2,4.24,97.0
6.29,2.2,4.24,97.0
6.29,2.2,4.24,97.0
6.29,2.2,4.24,97.0
6.29,2.2,4.24,97.0
6.30,2.2,4.18,97.0
6.30,2.2,4.18,97.0
6.30,2.2,4.18,97.0
6.30,2.2,4.18,97.0
6.31,2.2,4.18,97.0
6.31,2.2,4.18,97.0
6.31,2.2,4.18,97.0
6.31,2.2,4.18,97.0
6.32,2.2,4.15,97.0
6.32,2.2,4.15,97.0
6.32,2.2,4.15,97.0
6.32,2.2,4.15,97.0
6.33,2.2,4.15,97.0
6.33,2.2,4.15,97.0
6.33,2.2,4.15,97.0
6.33,2.2,4.15,97.0
6.34,2.2,4.16,97.0
6.34,2.2,4.16,97.0
6.34,2.2,4.16,97.0
6.35,2.2,4.16,97.0
6.35,2.2,4.16,97.0
6.35,2.2,4.16,97.0
6.35,2.2,4.16,97.0
6.36,2.2,4.19,97.0
6.36,2.2,4.19,97.0
6.36,2.2,4.19,97.0
6.37,2.2,4.19,97.0
6.37,2.2,4.19,97.0
6.37,2.2,4.19,97.0
6.37,2.2,4.19,97.0
6.38,2.2,4.24,97.0
6.38,2.2,4.24,97.0
6.38,2.2,4.24,97.0
6.38,2.2,4.24,97.0
6.39,2.2,4.24,97.0
6.39,2.2,4.24,97.0
6.39,2.2,4.24,97.0
6.40,2.2,4.32,97.0
6.40,2.2,4.32,97.0
6.40,2.2,4.32,97.0
6.41,2.2,4.32,97.0
6.41,2.2,4.32,97.0
6.41,2.2,4.32,97.0
6.41,2.2,4.32,97.0
6.42,2.2,4.41,97.0
6.42,2.2,4.41,97.0
6.42,2.2,4.41,97.0
6.43,2.2,4.41,97.0
6.43,2.2,4.41,97.0
6.43,2.2,4.41,97.0
6.43,2.2,4.41,97.0
6.44,2.2,4.51,97.0
6.44,2.2,4.51,97.0
6.44,2.2,4.51,97.0
6.45,2.2,4.51,97.0
6.45,2.2,4.51,97.0
6.45,2.2,4.51,97.0
6.46,2.2,4.62,97.0
6.46,2.2,4.62,97.0
6.46,2.2,4.62,97.0
6.46,2.2,4.62,97.0
6.47,2.2,4.62,97.0
6.47,2.2,4.62,97.0
6.47,2.2,4.62,97.0
6.47,2.2,4.62,97.0
6.48,2.2,4.74,97.0
6.48,2.2,4.74,97.0
6.48,2.2,4.74,97.0
6.49,2.2,4.74,97.0
6.49,2.2,4.74,97.0
6.49,2.2,4.74,97.0
6.49,2.2,4.74,97.0
6.50,2.2,4.87,97.0
6.50,2.2,4.87,97.0
6.50,2.2,4.87,97.0
6.51,2.2,4.87,97.0
6.51,2.2,4.87,97.0
6.51,2.2,4.87,97.0
6.52,2.2,5.00,97.0
6.52,2.2,5.00,97.0
6.52,2.2,5.00,97.0
6.53,2.2,5.00,97.0
6.53,2.2,5.00,97.0
6.53,2.2,5.00,97.0
6.54,2.2,5.13,97.0
6.54,2.2,5.13,97.0
6.54,2.2,5.13,97.0
6.55,2.2,5.13,97.0
6.55,2.2,5.13,97.0
6.55,2.2,5.13,97.0
6.55,2.2,5.13,97.0
6.56,2.2,5.26,97.0
6.56,2.2,5.26,97.0
6.56,2.2,5.26,97.0
6.57,2.2,5.26,97.0
6.57,2.2,5.26,97.0
6.57,2.2,5.26,97.0
6.57,2.2,5.40,97.0
6.58,2.2,5.40,97.0
6.58,2.2,5.40,97.0
6.58,2.2,5.40,97.0
6.59,2.2,5.40,97.0
6.59,2.2,5.40,97.0
6.59,2.2,5.40,97.0
6.59,2.2,5.40,97.0
6.60,2.2,5.53,97.0
6.60,2.2,5.53,97.0
6.60,2.2,5.53,97.0
6.60,2.2,5.53,97.0
6.61,2.2,5.53,97.0
6.61,2.2,5.53,97.0
6.61,2.2,5.53,97.0
6.62,2.2,5.66,97.0
6.62,2.2,5.66,97.0
6.63,2.2,5.66,97.0
6.63,2.2,5.66,97.0
6.63,2.2,5.66,97.0
6.63,2.2,5.66,97.0
6.64,2.2,5.79,97.0
6.64,2.2,5.79,97.0
6.64,2.2,5.79,97.0
6.65,2.2,5.79,97.0
6.65,2.2,5.79,97.0
6.65,2.2,5.79,97.0
6.65,2.2,5.68,97.0
6.66,2.2,5.68,97.0
6.66,2.2,5.68,97.0
6.66,2.2,5.68,97.0
6.67,2.2,5.68,97.0
6.67,2.2,5.68,97.0
6.67,2.2,5.68,97.0
6.67,2.2,5.58,97.0
6.68,2.2,5.58,97.0
6.68,2.2,5.58,97.0
6.68,2.2,5.58,97.0
6.69,2.2,5.58,97.0
6.69,2.2,5.58,97.0
6.69,2.2,5.58,97.0
6.69,2.2,5.58,97.0
6.70,2.2,5.50,97.0
6.70,2.2,5.50,97.0
6.70,2.2,5.50,97.0
6.71,2.2,5.50,97.0
6.71,2.2,5.50,97.0
6.71,2.2,5.50,97.0
6.72,2.2,5.43,97.0
6.72,2.2,5.43,97.0
6.72,2.2,5.43,97.0
6.72,2.2,5.43,97.0
6.73,2.2,5.43,97.0
6.73,2.2,5.43,97.0
6.73,2.2,5.43,97.0
6.74,2.2,5.37,97.0
6.74,2.2,5.37,97.0
6.74,2.2,5.37,97.0
6.75,2.2,5.37,97.0
6.75,2.2,5.37,97.0
6.75,2.2,5.37,97.0
6.75,2.2,5.37,97.0
6.76,2.2,5.32,97.0
6.76,2.2,5.32,97.0
6.76,2.2,5.32,97.0
6.77,2.2,5.32,97.0
6.77,2.2,5.32,97.0
6.77,2.2,5.32,97.0
6.77,2.2,5.32,97.0
6.78,2.2,5.28,97.0
6.78,2.2,5.28,97.0
6.78,2.2,5.28,97.0
6.78,2.2,5.28,97.0
6.79,2.2,5.28,97.0
6.79,2.2,5.28,97.0
6.79,2.2,5.28,97.0
6.79,2.2,5.28,97.0
6.80,2.2,5.25,97.0
6.80,2.2,5.25,97.0
6.80,2.2,5.25,97.0
6.80,2.2,5.25,97.0
6.81,2.2,5.25,97.0
6.81,2.2,5.25,97.0
6.81,2.2,5.25,97.0
6.81,2.2,5.25,97.0
6.82,2.2,5.23,97.0
6.82,2.2,5.23,97.0
6.82,2.2,5.23,97.0
6.83,2.2,5.23,97.0
6.83,2.2,5.23,97.0
6.83,2.2,5.23,97.0
6.83,2.2,5.23,97.0
6.84,2.2,5.22,97.0
6.84,2.2,5.22,97.0
6.84,2.2,5.22,97.0
6.84,2.2,5.22,97.0
6.85,2.2,5.22,97.0
6.85,2.2,5.22,97.0
6.85,2.2,5.22,97.0
6.85,2.2,5.21,97.0
6.86,2.2,5.21,97.0
6.86,2.2,5.21,97.0
6.86,2.2,5.21,97.0
6.87,2.2,5.21,97.0
6.87,2.2,5.21,97.0
6.87,2.2,5.21,97.0
6.87,2.2,5.21,97.0
6.88,2.2,5.22,97.0
6.88,2.2,5.22,97.0
6.88,2.2,5.22,97.0
6.88,2.2,5.22,97.0
6.89,2.2,5.22,97.0
6.89,2.2,5.22,97.0
6.89,2.2,5.22,97.0
6.89,2.2,5.22,97.0
6.89,2.2,5.22,97.0
6.90,2.2,5.22,97.0
6.90,2.2,5.22,97.0
6.90,2.2,5.22,97.0
6.91,2.2,5.22,97.0
6.91,2.2,5.22,97.0
6.91,2.2,5.22,97.0
6.91,2.2,5.22,97.0
6.91,2.2,5.22,97.0
6.92,2.2,5.23,97.0
6.92,2.2,5.23,97.0
6.92,2.2,5.23,97.0
6.93,2.2,5.23,97.0
6.93,2.2,5.23,97.0
6.93,2.2,5.23,97.0
6.94,2.2,5.25,97.0
6.94,2.2,5.25,97.0
6.94,2.2,5.25,97.0
6.94,2.2,5.25,97.0
6.95,2.2,5.25,97.0
6.95,2.2,5.25,97.0
6.95,2.2,5.25,97.0
6.96,2.2,5.26,97.0
6.96,2.2,5.26,97.0
6.96,2.2,5.26,97.0
6.96,2.2,5.26,97.0
6.97,2.2,5.26,97.0
6.97,2.2,5.26,97.0
6.97,2.2,5.26,97.0
6.97,2.2,5.26,97.0
6.98,2.2,5.29,97.0
6.98,2.2,5.29,97.0
6.98,2.2,5.29,97.0
6.98,2.2,5.29,97.0
6.98,2.2,5.29,97.0
6.99,2.2,5.29,97.0
6.99,2.2,5.29,97.0
6.99,2.2,5.29,97.0
6.99,2.2,5.29,97.0
7.00,2.2,5.31,97.0
7.00,2.2,5.31,97.0
7.00,2.2,5.31,97.0
7.00,2.2,5.31,97.0
7.01,2.2,5.31,97.0
7.01,2.2,5.31,97.0
7.01,2.2,5.31,97.0
7.01,2.2,5.31,97.0
7.02,2.2,5.33,97.0
7.02,2.2,5.33,97.0
7.02,2.2,5.33,97.0
7.02,2.2,5.33,97.0
7.03,2.2,5.33,97.0
7.03,2.2,5.33,97.0
7.03,2.2,5.33,97.0
7.03,2.2,5.33,97.0
7.04,2.2,5.36,97.0
7.04,2.2,5.36,97.0
7.04,2.2,5.36,97.0
7.05,2.2,5.36,97.0
7.05,2.2,5.36,97.0
7.05,2.2,5.36,97.0
7.06,2.2,5.39,97.0
7.06,2.2,5.39,97.0
7.06,2.2,5.39,97.0
7.06,2.2,5.39,97.0
7.07,2.2,5.39,97.0
7.07,2.2,5.39,97.0
7.07,2.2,5.39,97.0
7.07,2.2,5.39,97.0
7.08,2.2,5.42,97.0
7.08,2.2,5.42,97.0
7.08,2.2,5.42,97.0
7.08,2.2,5.42,97.0
7.09,2.2,5.42,97.0
7.09,2.2,5.42,97.0
7.09,2.2,5.42,97.0
7.09,2.2,5.42,97.0
7.10,2.2,5.45,97.0
7.10,2.2,5.45,97.0
7.10,2.2,5.45,97.0
7.10,2.2,5.45,97.0
7.11,2.2,5.45,97.0
7.11,2.2,5.45,97.0
7.11,2.2,5.45,97.0
7.11,2.2,5.45,97.0
7.12,2.2,5.49,97.0
7.12,2.2,5.49,97.0
7.12,2.2,5.49,97.0
7.13,2.2,5.49,97.0
7.13,2.2,5.49,97.0
7.13,2.2,5.49,97.0
7.13,2.2,5.49,97.0
7.14,2.2,5.52,97.0
7.14,2.2,5.52,97.0
7.14,2.2,5.52,97.0
7.15,2.2,5.52,97.0
7.15,2.2,5.52,97.0
7.15,2.2,5.52,97.0
7.15,2.2,5.52,97.0
7.16,2.2,5.55,97.0
7.16,2.2,5.55,97.0
7.16,2.2,5.55,97.0
7.17,2.2,5.55,97.0
7.17,2.2,5.55,97.0
7.17,2.2,5.55,97.0
7.17,2.2,5.55,97.0
7.18,2.2,5.58,97.0
7.18,2.2,5.58,97.0
7.18,2.2,5.58,97.0
7.19,2.2,5.58,97.0
7.19,2.2,5.58,97.0
7.19,2.2,5.58,97.0
7.19,2.2,5.58,97.0
7.20,2.2,5.62,97.0
7.20,2.2,5.62,97.0
7.20,2.2,5.62,97.0
7.20,2.2,5.62,97.0
7.21,2.2,5.62,97.0
7.21,2.2,5.62,97.0
7.21,2.2,5.62,97.0
7.22,2.2,5.65,97.0
7.22,2.2,5.65,97.0
7.22,2.2,5.65,97.0
7.22,2.2,5.65,97.0
7.23,2.2,5.65,97.0
7.23,2.2,5.65,97.0
7.23,2.2,5.65,97.0
7.24,2.2,5.68,97.0
7.24,2.2,5.68,97.0
7.24,2.2,5.68,97.0
7.25,2.2,5.68,97.0
7.25,2.2,5.68,97.0
7.25,2.2,5.68,97.0
7.25,2.2,5.68,97.0
7.26,2.2,5.65,97.0
7.26,2.2,5.65,97.0
7.26,2.2,5.65,97.0
7.27,2.2,5.65,97.0
7.27,2.2,5.65,97.0
7.27,2.2,5.65,97.0
7.27,2.2,5.65,97.0
7.28,2.2,5.64,97.0
7.28,2.2,5.64,97.0
7.28,2.2,5.64,97.0
7.29,2.2,5.64,97.0
7.29,2.2,5.64,97.0
7.29,2.2,5.64,97.0
7.29,2.2,5.64,97.0
7.30,2.2,5.64,97.0
7.30,2.2,5.64,97.0
7.30,2.2,5.64,97.0
7.30,2.2,5.64,97.0
7.31,2.2,5.64,97.0
7.31,2.2,5.64,97.0
7.31,2.2,5.64,97.0
7.31,2.2,5.64,97.0
7.32,2.2,5.66,97.0
7.32,2.2,5.66,97.0
7.33,2.2,5.66,97.0
7.33,2.2,5.66,97.0
7.33,2.2,5.66,97.0
7.33,2.2,5.66,97.0
7.34,2.2,5.70,97.0
7.34,2.2,5.70,97.0
7.34,2.2,5.70,97.0
7.35,2.2,5.70,97.0
7.35,2.2,5.70,97.0
7.35,2.2,5.70,97.0
7.35,2.2,5.70,97.0
7.35,2.2,5.70,97.0
7.36,2.2,5.48,97.0
7.36,2.2,5.48,97.0
7.36,2.2,5.48,97.0
7.37,2.2,5.48,97.0
7.37,2.2,5.48,97.0
7.37,2.2,5.48,97.0
7.37,2.2,5.48,97.0
7.37,2.2,5.48,97.0
7.38,2.2,5.28,97.0
7.38,2.2,5.28,97.0
7.38,2.2,5.28,97.0
7.39,2.2,5.28,97.0
7.39,2.2,5.28,97.0
7.39,2.2,5.28,97.0
7.39,2.2,5.28,97.0
7.40,2.2,5.10,97.0
7.40,2.2,5.10,97.0
7.40,2.2,5.10,97.0
7.41,2.2,5.10,97.0
7.41,2.2,5.10,97.0
7.41,2.2,5.10,97.0
7.41,2.2,5.10,97.0
7.42,2.2,4.94,97.0
7.42,2.2,4.94,97.0
7.42,2.2,4.94,97.0
7.43,2.2,4.94,97.0
7.43,2.2,4.94,97.0
7.43,2.2,4.94,97.0
7.43,2.2,4.94,97.0
7.44,2.2,4.81,97.0
7.44,2.2,4.81,97.0
7.44,2.2,4.81,97.0
7.44,2.2,4.81,97.0
7.45,2.2,4.81,97.0
7.45,2.2,4.81,97.0
7.45,2.2,4.81,97.0
7.45,2.2,4.81,97.0
7.46,2.2,4.69,97.0
7.46,2.2,4.69,97.0
7.46,2.2,4.69,97.0
7.47,2.2,4.69,97.0
7.47,2.2,4.69,97.0
7.47,2.2,4.69,97.0
7.47,2.2,4.69,97.0
7.48,2.2,4.59,97.0
7.48,2.2,4.59,97.0
7.48,2.2,4.59,97.0
7.49,2.2,4.59,97.0
7.49,2.2,4.59,97.0
7.49,2.2,4.59,97.0
7.49,2.2,4.59,97.0
7.50,2.2,4.51,97.0
7.50,2.2,4.51,97.0
7.50,2.2,4.51,97.0
7.50,2.2,4.51,97.0
7.51,2.2,4.51,97.0
7.51,2.2,4.51,97.0
7.51,2.2,4.51,97.0
7.51,2.2,4.51,97.0
7.52,2.2,4.45,97.0
7.52,2.2,4.45,97.0
7.52,2.2,4.45,97.0
7.52,2.2,4.45,97.0
7.53,2.2,4.45,97.0
7.53,2.2,4.45,97.0
7.53,2.2,4.45,97.0
7.53,2.2,4.45,97.0
7.54,2.2,4.40,97.0
7.54,2.2,4.40,97.0
7.54,2.2,4.40,97.0
7.54,2.2,4.40,97.0
7.54,2.2,4.40,97.0
7.55,2.2,4.40,97.0
7.55,2.2,4.40,97.0
7.55,2.2,4.40,97.0
7.56,2.2,4.37,97.0
7.56,2.2,4.37,97.0
7.56,2.2,4.37,97.0
7.56,2.2,4.37,97.0
7.57,2.2,4.37,97.0
7.57,2.2,4.37,97.0
7.57,2.2,4.37,97.0
7.57,2.2,4.37,97.0
7.58,2.2,4.35,97.0
7.58,2.2,4.35,97.0
7.58,2.2,4.35,97.0
7.59,2.2,4.35,97.0
7.59,2.2,4.35,97.0
7.59,2.2,4.35,97.0
7.59,2.2,4.35,97.0
7.60,2.2,4.34,97.0
7.60,2.2,4.34,97.0
7.60,2.2,4.34,97.0
7.60,2.2,4.34,97.0
7.61,2.2,4.34,97.0
7.61,2.2,4.34,97.0
7.61,2.2,4.34,97.0
7.61,2.2,4.34,97.0
7.61,2.2,4.34,97.0
7.62,2.2,4.34,97.0
7.62,2.2,4.34,97.0
7.62,2.2,4.34,97.0
7.62,2.2,4.34,97.0
7.63,2.2,4.34,97.0
7.63,2.2,4.34,97.0
7.63,2.2,4.34,97.0
7.64,2.2,4.35,97.0
7.64,2.2,4.35,97.0
7.64,2.2,4.35,97.0
7.64,2.2,4.35,97.0
7.65,2.2,4.35,97.0
7.65,2.2,4.35,97.0
7.65,2.2,4.35,97.0
7.65,2.2,4.35,97.0
7.66,2.2,4.37,97.0
7.66,2.2,4.37,97.0
7.66,2.2,4.37,97.0
7.67,2.2,4.37,97.0
7.67,2.2,4.37,97.0
7.67,2.2,4.37,97.0
7.67,2.2,4.37,97.0
7.68,2.2,4.40,97.0
7.68,2.2,4.40,97.0
7.68,2.2,4.40,97.0
7.68,2.2,4.40,97.0
7.69,2.2,4.40,97.0
7.69,2.2,4.40,97.0
7.69,2.2,4.40,97.0
7.69,2.2,4.40,97.0
7.70,2.2,4.43,97.0
7.70,2.2,4.43,97.0
7.70,2.2,4.43,97.0
7.70,2.2,4.43,97.0
7.71,2.2,4.43,97.0
7.71,2.2,4.43,97.0
7.71,2.2,4.43,97.0
7.71,2.2,4.43,97.0
7.72,2.2,4.47,97.0
7.72,2.2,4.47,97.0
7.72,2.2,4.47,97.0
7.72,2.2,4.47,97.0
7.73,2.2,4.47,97.0
7.73,2.2,4.47,97.0
7.73,2.2,4.47,97.0
7.73,2.2,4.47,97.0
7.74,2.2,4.51,97.0
7.74,2.2,4.51,97.0
7.74,2.2,4.51,97.0
7.74,2.2,4.51,97.0
7.75,2.2,4.51,97.0
7.75,2.2,4.51,97.0
7.75,2.2,4.51,97.0
7.75,2.2,4.51,97.0
7.76,2.2,4.56,97.0
7.76,2.2,4.56,97.0
7.76,2.2,4.56,97.0
7.77,2.2,4.56,97.0
7.77,2.2,4.56,97.0
7.77,2.2,4.56,97.0
7.77,2.2,4.56,97.0
7.78,2.2,4.60,97.0
7.78,2.2,4.60,97.0
7.78,2.2,4.60,97.0
7.78,2.2,4.60,97.0
7.79,2.2,4.60,97.0
7.79,2.2,4.60,97.0
7.79,2.2,4.60,97.0
7.79,2.2,4.60,97.0
7.80,2.2,4.65,97.0
7.80,2.2,4.65,97.0
7.80,2.2,4.65,97.0
7.80,2.2,4.65,97.0
7.80,2.2,4.65,97.0
7.81,2.2,4.65,97.0
7.81,2.2,4.65,97.0
7.81,2.2,4.65,97.0
7.81,2.2,4.65,97.0
7.82,2.2,4.71,97.0
7.82,2.2,4.71,97.0
7.82,2.2,4.71,97.0
7.82,2.2,4.71,97.0
7.83,2.2,4.71,97.0
7.83,2.2,4.71,97.0
7.83,2.2,4.71,97.0
7.83,2.2,4.71,97.0
7.84,2.2,4.76,97.0
7.84,2.2,4.76,97.0
7.84,2.2,4.76,97.0
7.84,2.2,4.76,97.0
7.85,2.2,4.76,97.0
7.85,2.2,4.76,97.0
7.85,2.2,4.76,97.0
7.85,2.2,4.76,97.0
7.86,2.2,4.81,97.0
7.86,2.2,4.81,97.0
7.86,2.2,4.81,97.0
7.86,2.2,4.81,97.0
7.87,2.2,4.81,97.0
7.87,2.2,4.81,97.0
7.87,2.2,4.81,97.0
7.87,2.2,4.81,97.0
7.88,2.2,4.87,97.0
